ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
528,20201213,20201225,20201220,18848,SO73003,4.99
537,20201213,20201225,20201220,18848,SO73003,35.00
480,20201213,20201225,20201220,18848,SO73003,2.29
486,20201213,20201225,20201220,18848,SO73003,159.00
355,20201213,20201225,20201220,18615,SO73004,2319.99
478,20201213,20201225,20201220,18615,SO73004,9.99
477,20201213,20201225,20201220,18615,SO73004,4.99
363,20201213,20201225,20201220,13726,SO73005,2294.99
485,20201213,20201225,20201220,13726,SO73005,21.98
480,20201213,20201225,20201220,13726,SO73005,2.29
361,20201213,20201225,20201220,18508,SO73006,2294.99
477,20201213,20201225,20201220,18508,SO73006,4.99
478,20201213,20201225,20201220,18508,SO73006,9.99
237,20201213,20201225,20201220,18508,SO73006,49.99
361,20201213,20201225,20201220,13853,SO73007,2294.99
222,20201213,20201225,20201220,13853,SO73007,34.99
359,20201213,20201225,20201220,18436,SO73008,2294.99
579,20201213,20201225,20201220,25693,SO73009,1214.85
477,20201213,20201225,20201220,25693,SO73009,4.99
479,20201213,20201225,20201220,25693,SO73009,8.99
484,20201213,20201225,20201220,25693,SO73009,7.95
568,20201213,20201225,20201220,27898,SO73010,742.35
479,20201213,20201225,20201220,27898,SO73010,8.99
562,20201213,20201225,20201220,29369,SO73011,2384.07
479,20201213,20201225,20201220,29369,SO73011,8.99
477,20201213,20201225,20201220,29369,SO73011,4.99
467,20201213,20201225,20201220,29369,SO73011,24.49
573,20201213,20201225,20201220,16262,SO73012,2384.07
479,20201213,20201225,20201220,16262,SO73012,8.99
477,20201213,20201225,20201220,16262,SO73012,4.99
582,20201213,20201225,20201220,22936,SO73013,1700.99
539,20201213,20201225,20201220,22936,SO73013,24.99
529,20201213,20201225,20201220,22936,SO73013,3.99
222,20201213,20201225,20201220,22936,SO73013,34.99
388,20201213,20201225,20201220,18458,SO73014,1120.49
214,20201213,20201225,20201220,18458,SO73014,34.99
382,20201213,20201225,20201220,26570,SO73015,1120.49
489,20201213,20201225,20201220,26570,SO73015,53.99
590,20201213,20201225,20201220,15580,SO73016,769.49
475,20201213,20201225,20201220,15580,SO73016,69.99
562,20201213,20201225,20201220,28244,SO73017,2384.07
479,20201213,20201225,20201220,28244,SO73017,8.99
477,20201213,20201225,20201220,28244,SO73017,4.99
234,20201213,20201225,20201220,28244,SO73017,49.99
562,20201213,20201225,20201220,25000,SO73018,2384.07
541,20201213,20201225,20201220,25000,SO73018,28.99
530,20201213,20201225,20201220,25000,SO73018,4.99
584,20201213,20201225,20201220,24224,SO73019,539.99
605,20201213,20201225,20201220,20751,SO73020,539.99
214,20201213,20201225,20201220,20751,SO73020,34.99
583,20201213,20201225,20201220,19282,SO73021,1700.99
529,20201213,20201225,20201220,19282,SO73021,3.99
539,20201213,20201225,20201220,19282,SO73021,24.99
484,20201213,20201225,20201220,19282,SO73021,7.95
382,20201213,20201225,20201220,28752,SO73022,1120.49
217,20201213,20201225,20201220,28752,SO73022,34.99
384,20201213,20201225,20201220,28713,SO73023,1120.49
214,20201213,20201225,20201220,28713,SO73023,34.99
386,20201213,20201225,20201220,25578,SO73024,1120.49
222,20201213,20201225,20201220,25578,SO73024,34.99
606,20201213,20201225,20201220,25583,SO73025,539.99
225,20201213,20201225,20201220,25583,SO73025,8.99
222,20201213,20201225,20201220,25583,SO73025,34.99
574,20201213,20201225,20201220,19032,SO73026,2384.07
477,20201213,20201225,20201220,19032,SO73026,4.99
479,20201213,20201225,20201220,19032,SO73026,8.99
225,20201213,20201225,20201220,19032,SO73026,8.99
564,20201213,20201225,20201220,26823,SO73027,2384.07
217,20201213,20201225,20201220,26823,SO73027,34.99
562,20201213,20201225,20201220,17825,SO73028,2384.07
479,20201213,20201225,20201220,17825,SO73028,8.99
477,20201213,20201225,20201220,17825,SO73028,4.99
222,20201213,20201225,20201220,17825,SO73028,34.99
573,20201213,20201225,20201220,18160,SO73029,2384.07
482,20201213,20201225,20201220,18160,SO73029,8.99
565,20201213,20201225,20201220,15121,SO73030,742.35
491,20201213,20201225,20201220,15121,SO73030,53.99
586,20201213,20201225,20201220,11943,SO73031,742.35
479,20201213,20201225,20201220,11943,SO73031,8.99
477,20201213,20201225,20201220,11943,SO73031,4.99
488,20201213,20201225,20201220,11943,SO73031,53.99
225,20201213,20201225,20201220,11943,SO73031,8.99
604,20201213,20201225,20201220,26919,SO73032,539.99
538,20201213,20201225,20201220,26919,SO73032,21.49
529,20201213,20201225,20201220,26919,SO73032,3.99
480,20201213,20201225,20201220,26919,SO73032,2.29
581,20201214,20201226,20201221,24587,SO73033,1700.99
484,20201214,20201226,20201221,28596,SO73034,7.95
222,20201214,20201226,20201221,28592,SO73035,34.99
535,20201214,20201226,20201221,12369,SO73036,24.99
528,20201214,20201226,20201221,12369,SO73036,4.99
214,20201214,20201226,20201221,12369,SO73036,34.99
475,20201214,20201226,20201221,26755,SO73037,69.99
490,20201214,20201226,20201221,26755,SO73037,53.99
217,20201214,20201226,20201221,15804,SO73038,34.99
228,20201214,20201226,20201221,14222,SO73039,49.99
480,20201214,20201226,20201221,15464,SO73040,2.29
355,20201214,20201226,20201221,15453,SO73041,2319.99
478,20201214,20201226,20201221,15453,SO73041,9.99
357,20201214,20201226,20201221,27951,SO73042,2319.99
478,20201214,20201226,20201221,27951,SO73042,9.99
477,20201214,20201226,20201221,27951,SO73042,4.99
587,20201214,20201226,20201221,14813,SO73043,769.49
476,20201214,20201226,20201221,14813,SO73043,69.99
225,20201214,20201226,20201221,14813,SO73043,8.99
228,20201214,20201226,20201221,14813,SO73043,49.99
589,20201214,20201226,20201221,16550,SO73044,769.49
228,20201214,20201226,20201221,16550,SO73044,49.99
363,20201214,20201226,20201221,12866,SO73045,2294.99
478,20201214,20201226,20201221,12866,SO73045,9.99
359,20201214,20201226,20201221,22824,SO73046,2294.99
478,20201214,20201226,20201221,22824,SO73046,9.99
599,20201214,20201226,20201221,16305,SO73047,539.99
529,20201214,20201226,20201221,11254,SO73048,3.99
465,20201214,20201226,20201221,11254,SO73048,24.49
217,20201214,20201226,20201221,11254,SO73048,34.99
539,20201214,20201226,20201221,11330,SO73049,24.99
529,20201214,20201226,20201221,11330,SO73049,3.99
529,20201214,20201226,20201221,28081,SO73050,3.99
538,20201214,20201226,20201221,28081,SO73050,21.49
529,20201214,20201226,20201221,28037,SO73051,3.99
538,20201214,20201226,20201221,28037,SO73051,21.49
482,20201214,20201226,20201221,28037,SO73051,8.99
541,20201214,20201226,20201221,26553,SO73052,28.99
530,20201214,20201226,20201221,26553,SO73052,4.99
222,20201214,20201226,20201221,26553,SO73052,34.99
536,20201214,20201226,20201221,18685,SO73053,29.99
482,20201214,20201226,20201221,18685,SO73053,8.99
478,20201214,20201226,20201221,20690,SO73054,9.99
477,20201214,20201226,20201221,20690,SO73054,4.99
465,20201214,20201226,20201221,20690,SO73054,24.49
475,20201214,20201226,20201221,11661,SO73055,69.99
228,20201214,20201226,20201221,11661,SO73055,49.99
477,20201214,20201226,20201221,11724,SO73056,4.99
481,20201214,20201226,20201221,11724,SO73056,8.99
214,20201214,20201226,20201221,11724,SO73056,34.99
528,20201214,20201226,20201221,15477,SO73057,4.99
480,20201214,20201226,20201221,15477,SO73057,2.29
477,20201214,20201226,20201221,16378,SO73058,4.99
225,20201214,20201226,20201221,16378,SO73058,8.99
528,20201214,20201226,20201221,23455,SO73059,4.99
484,20201214,20201226,20201221,23455,SO73059,7.95
528,20201214,20201226,20201221,16571,SO73060,4.99
484,20201214,20201226,20201221,16571,SO73060,7.95
528,20201214,20201226,20201221,15650,SO73061,4.99
535,20201214,20201226,20201221,15650,SO73061,24.99
214,20201214,20201226,20201221,15650,SO73061,34.99
228,20201214,20201226,20201221,15650,SO73061,49.99
490,20201214,20201226,20201221,29413,SO73062,53.99
528,20201214,20201226,20201221,20952,SO73063,4.99
536,20201214,20201226,20201221,20952,SO73063,29.99
480,20201214,20201226,20201221,20952,SO73063,2.29
225,20201214,20201226,20201221,22537,SO73064,8.99
477,20201214,20201226,20201221,22537,SO73064,4.99
538,20201214,20201226,20201221,25551,SO73065,21.49
480,20201214,20201226,20201221,25551,SO73065,2.29
483,20201214,20201226,20201221,25551,SO73065,120.00
538,20201214,20201226,20201221,22303,SO73066,21.49
537,20201214,20201226,20201221,12893,SO73067,35.00
485,20201214,20201226,20201221,14082,SO73068,21.98
478,20201214,20201226,20201221,12864,SO73069,9.99
477,20201214,20201226,20201221,12864,SO73069,4.99
222,20201214,20201226,20201221,12864,SO73069,34.99
359,20201214,20201226,20201221,18894,SO73070,2294.99
485,20201214,20201226,20201221,18894,SO73070,21.98
357,20201214,20201226,20201221,13916,SO73071,2319.99
217,20201214,20201226,20201221,13916,SO73071,34.99
560,20201214,20201226,20201221,19453,SO73072,1214.85
578,20201214,20201226,20201221,25700,SO73073,1214.85
491,20201214,20201226,20201221,25700,SO73073,53.99
363,20201214,20201226,20201221,16658,SO73074,2294.99
355,20201214,20201226,20201221,16638,SO73075,2319.99
485,20201214,20201226,20201221,16638,SO73075,21.98
489,20201214,20201226,20201221,16638,SO73075,53.99
361,20201214,20201226,20201221,13108,SO73076,2294.99
477,20201214,20201226,20201221,13108,SO73076,4.99
478,20201214,20201226,20201221,13108,SO73076,9.99
487,20201214,20201226,20201221,13108,SO73076,54.99
484,20201214,20201226,20201221,13108,SO73076,7.95
574,20201214,20201226,20201221,28268,SO73077,2384.07
222,20201214,20201226,20201221,28268,SO73077,34.99
575,20201214,20201226,20201221,25077,SO73078,2384.07
217,20201214,20201226,20201221,25077,SO73078,34.99
566,20201214,20201226,20201221,11257,SO73079,742.35
214,20201214,20201226,20201221,11257,SO73079,34.99
463,20201214,20201226,20201221,11257,SO73079,24.49
577,20201214,20201226,20201221,19205,SO73080,1214.85
217,20201214,20201226,20201221,19205,SO73080,34.99
225,20201214,20201226,20201221,26290,SO73081,8.99
578,20201214,20201226,20201221,26290,SO73081,1214.85
564,20201214,20201226,20201221,28224,SO73082,2384.07
488,20201214,20201226,20201221,28224,SO73082,53.99
561,20201214,20201226,20201221,28255,SO73083,2384.07
541,20201214,20201226,20201221,28255,SO73083,28.99
530,20201214,20201226,20201221,28255,SO73083,4.99
487,20201214,20201226,20201221,28255,SO73083,54.99
605,20201214,20201226,20201221,22013,SO73084,539.99
538,20201214,20201226,20201221,22013,SO73084,21.49
529,20201214,20201226,20201221,22013,SO73084,3.99
606,20201214,20201226,20201221,21921,SO73085,539.99
465,20201214,20201226,20201221,21921,SO73085,24.49
382,20201214,20201226,20201221,22221,SO73086,1120.49
214,20201214,20201226,20201221,22221,SO73086,34.99
580,20201214,20201226,20201221,19016,SO73087,1700.99
234,20201214,20201226,20201221,19016,SO73087,49.99
580,20201214,20201226,20201221,19119,SO73088,1700.99
477,20201214,20201226,20201221,19119,SO73088,4.99
479,20201214,20201226,20201221,19119,SO73088,8.99
231,20201214,20201226,20201221,19119,SO73088,49.99
580,20201214,20201226,20201221,19148,SO73089,1700.99
231,20201214,20201226,20201221,19148,SO73089,49.99
583,20201214,20201226,20201221,19353,SO73090,1700.99
388,20201214,20201226,20201221,20934,SO73091,1120.49
539,20201214,20201226,20201221,20934,SO73091,24.99
382,20201214,20201226,20201221,21910,SO73092,1120.49
488,20201214,20201226,20201221,21910,SO73092,53.99
606,20201214,20201226,20201221,28693,SO73093,539.99
214,20201214,20201226,20201221,28693,SO73093,34.99
606,20201214,20201226,20201221,27810,SO73094,539.99
477,20201214,20201226,20201221,27810,SO73094,4.99
479,20201214,20201226,20201221,27810,SO73094,8.99
467,20201214,20201226,20201221,27810,SO73094,24.49
575,20201214,20201226,20201221,13258,SO73095,2384.07
568,20201214,20201226,20201221,15122,SO73096,742.35
489,20201214,20201226,20201221,15122,SO73096,53.99
566,20201214,20201226,20201221,11372,SO73097,742.35
479,20201214,20201226,20201221,11372,SO73097,8.99
573,20201215,20201227,20201222,14033,SO73098,2384.07
222,20201215,20201227,20201222,14033,SO73098,34.99
467,20201215,20201227,20201222,14033,SO73098,24.49
581,20201215,20201227,20201222,16028,SO73099,1700.99
222,20201215,20201227,20201222,16028,SO73099,34.99
581,20201215,20201227,20201222,24482,SO73100,1700.99
535,20201215,20201227,20201222,13159,SO73101,24.99
480,20201215,20201227,20201222,13159,SO73101,2.29
484,20201215,20201227,20201222,13159,SO73101,7.95
485,20201215,20201227,20201222,17323,SO73102,21.98
491,20201215,20201227,20201222,17323,SO73102,53.99
537,20201215,20201227,20201222,19650,SO73103,35.00
528,20201215,20201227,20201222,19650,SO73103,4.99
480,20201215,20201227,20201222,19650,SO73103,2.29
537,20201215,20201227,20201222,19267,SO73104,35.00
528,20201215,20201227,20201222,19267,SO73104,4.99
480,20201215,20201227,20201222,19267,SO73104,2.29
538,20201215,20201227,20201222,26431,SO73105,21.49
480,20201215,20201227,20201222,26431,SO73105,2.29
538,20201215,20201227,20201222,20607,SO73106,21.49
480,20201215,20201227,20201222,20607,SO73106,2.29
217,20201215,20201227,20201222,15602,SO73107,34.99
479,20201215,20201227,20201222,20212,SO73108,8.99
477,20201215,20201227,20201222,20212,SO73108,4.99
489,20201215,20201227,20201222,20212,SO73108,53.99
225,20201215,20201227,20201222,20212,SO73108,8.99
465,20201215,20201227,20201222,14054,SO73109,24.49
587,20201215,20201227,20201222,18620,SO73110,769.49
231,20201215,20201227,20201222,18620,SO73110,49.99
588,20201215,20201227,20201222,16554,SO73111,769.49
478,20201215,20201227,20201222,16554,SO73111,9.99
477,20201215,20201227,20201222,16554,SO73111,4.99
463,20201215,20201227,20201222,16554,SO73111,24.49
353,20201215,20201227,20201222,15669,SO73112,2319.99
357,20201215,20201227,20201222,20592,SO73113,2319.99
480,20201215,20201227,20201222,20592,SO73113,2.29
484,20201215,20201227,20201222,20592,SO73113,7.95
353,20201215,20201227,20201222,20866,SO73114,2319.99
487,20201215,20201227,20201222,20866,SO73114,54.99
353,20201215,20201227,20201222,20575,SO73115,2319.99
485,20201215,20201227,20201222,20575,SO73115,21.98
478,20201215,20201227,20201222,20575,SO73115,9.99
225,20201215,20201227,20201222,20575,SO73115,8.99
217,20201215,20201227,20201222,20575,SO73115,34.99
353,20201215,20201227,20201222,17767,SO73116,2319.99
478,20201215,20201227,20201222,17767,SO73116,9.99
597,20201215,20201227,20201222,19337,SO73117,539.99
222,20201215,20201227,20201222,19337,SO73117,34.99
599,20201215,20201227,20201222,16271,SO73118,539.99
485,20201215,20201227,20201222,16271,SO73118,21.98
225,20201215,20201227,20201222,16271,SO73118,8.99
591,20201215,20201227,20201222,16268,SO73119,564.99
535,20201215,20201227,20201222,16268,SO73119,24.99
528,20201215,20201227,20201222,16268,SO73119,4.99
480,20201215,20201227,20201222,16268,SO73119,2.29
529,20201215,20201227,20201222,11500,SO73120,3.99
487,20201215,20201227,20201222,11500,SO73120,54.99
541,20201215,20201227,20201222,27635,SO73121,28.99
530,20201215,20201227,20201222,27635,SO73121,4.99
222,20201215,20201227,20201222,27635,SO73121,34.99
467,20201215,20201227,20201222,27635,SO73121,24.49
530,20201215,20201227,20201222,28275,SO73122,4.99
217,20201215,20201227,20201222,28275,SO73122,34.99
535,20201215,20201227,20201222,26119,SO73123,24.99
528,20201215,20201227,20201222,26119,SO73123,4.99
222,20201215,20201227,20201222,26119,SO73123,34.99
535,20201215,20201227,20201222,11215,SO73124,24.99
540,20201215,20201227,20201222,24237,SO73125,32.60
529,20201215,20201227,20201222,24237,SO73125,3.99
217,20201215,20201227,20201222,24237,SO73125,34.99
540,20201215,20201227,20201222,24287,SO73126,32.60
529,20201215,20201227,20201222,24287,SO73126,3.99
473,20201215,20201227,20201222,24287,SO73126,63.50
535,20201215,20201227,20201222,26092,SO73127,24.99
528,20201215,20201227,20201222,26092,SO73127,4.99
214,20201215,20201227,20201222,26092,SO73127,34.99
528,20201215,20201227,20201222,24925,SO73128,4.99
535,20201215,20201227,20201222,24925,SO73128,24.99
480,20201215,20201227,20201222,24925,SO73128,2.29
529,20201215,20201227,20201222,15872,SO73129,3.99
473,20201215,20201227,20201222,15872,SO73129,63.50
540,20201215,20201227,20201222,15872,SO73129,32.60
536,20201215,20201227,20201222,23820,SO73130,29.99
528,20201215,20201227,20201222,23820,SO73130,4.99
480,20201215,20201227,20201222,23820,SO73130,2.29
478,20201215,20201227,20201222,17360,SO73131,9.99
477,20201215,20201227,20201222,17360,SO73131,4.99
478,20201215,20201227,20201222,21733,SO73132,9.99
477,20201215,20201227,20201222,21733,SO73132,4.99
481,20201215,20201227,20201222,20356,SO73133,8.99
475,20201215,20201227,20201222,20356,SO73133,69.99
474,20201215,20201227,20201222,20336,SO73134,69.99
225,20201215,20201227,20201222,18311,SO73135,8.99
477,20201215,20201227,20201222,18311,SO73135,4.99
475,20201215,20201227,20201222,20762,SO73136,69.99
488,20201215,20201227,20201222,20762,SO73136,53.99
528,20201215,20201227,20201222,16084,SO73137,4.99
528,20201215,20201227,20201222,15782,SO73138,4.99
480,20201215,20201227,20201222,15782,SO73138,2.29
528,20201215,20201227,20201222,15818,SO73139,4.99
528,20201215,20201227,20201222,16933,SO73140,4.99
214,20201215,20201227,20201222,16933,SO73140,34.99
485,20201215,20201227,20201222,14781,SO73141,21.98
222,20201215,20201227,20201222,14781,SO73141,34.99
539,20201215,20201227,20201222,20725,SO73142,24.99
529,20201215,20201227,20201222,20725,SO73142,3.99
217,20201215,20201227,20201222,20725,SO73142,34.99
490,20201215,20201227,20201222,11487,SO73143,53.99
529,20201215,20201227,20201222,23218,SO73144,3.99
214,20201215,20201227,20201222,23218,SO73144,34.99
529,20201215,20201227,20201222,24215,SO73145,3.99
222,20201215,20201227,20201222,24215,SO73145,34.99
231,20201215,20201227,20201222,24215,SO73145,49.99
529,20201215,20201227,20201222,26888,SO73146,3.99
214,20201215,20201227,20201222,26888,SO73146,34.99
477,20201215,20201227,20201222,24207,SO73147,4.99
538,20201215,20201227,20201222,26819,SO73148,21.49
529,20201215,20201227,20201222,26819,SO73148,3.99
225,20201215,20201227,20201222,26819,SO73148,8.99
214,20201215,20201227,20201222,26819,SO73148,34.99
530,20201215,20201227,20201222,17808,SO73149,4.99
487,20201215,20201227,20201222,17808,SO73149,54.99
222,20201215,20201227,20201222,17808,SO73149,34.99
478,20201215,20201227,20201222,13593,SO73150,9.99
477,20201215,20201227,20201222,13593,SO73150,4.99
222,20201215,20201227,20201222,13593,SO73150,34.99
357,20201215,20201227,20201222,18876,SO73151,2319.99
478,20201215,20201227,20201222,18876,SO73151,9.99
353,20201215,20201227,20201222,13730,SO73152,2319.99
478,20201215,20201227,20201222,13730,SO73152,9.99
463,20201215,20201227,20201222,13730,SO73152,24.49
217,20201215,20201227,20201222,13730,SO73152,34.99
353,20201215,20201227,20201222,18566,SO73153,2319.99
537,20201215,20201227,20201222,18566,SO73153,35.00
467,20201215,20201227,20201222,18566,SO73153,24.49
594,20201215,20201227,20201222,20015,SO73154,564.99
593,20201215,20201227,20201222,20003,SO73155,564.99
478,20201215,20201227,20201222,20003,SO73155,9.99
477,20201215,20201227,20201222,20003,SO73155,4.99
355,20201215,20201227,20201222,18515,SO73156,2319.99
537,20201215,20201227,20201222,18515,SO73156,35.00
528,20201215,20201227,20201222,18515,SO73156,4.99
485,20201215,20201227,20201222,18515,SO73156,21.98
477,20201215,20201227,20201222,18515,SO73156,4.99
478,20201215,20201227,20201222,18515,SO73156,9.99
357,20201215,20201227,20201222,18511,SO73157,2319.99
485,20201215,20201227,20201222,18511,SO73157,21.98
478,20201215,20201227,20201222,18511,SO73157,9.99
477,20201215,20201227,20201222,18511,SO73157,4.99
487,20201215,20201227,20201222,18511,SO73157,54.99
491,20201215,20201227,20201222,18511,SO73157,53.99
363,20201215,20201227,20201222,13878,SO73158,2294.99
485,20201215,20201227,20201222,13878,SO73158,21.98
234,20201215,20201227,20201222,13878,SO73158,49.99
361,20201215,20201227,20201222,18442,SO73159,2294.99
478,20201215,20201227,20201222,18442,SO73159,9.99
477,20201215,20201227,20201222,18442,SO73159,4.99
480,20201215,20201227,20201222,18442,SO73159,2.29
568,20201215,20201227,20201222,27895,SO73160,742.35
541,20201215,20201227,20201222,27895,SO73160,28.99
530,20201215,20201227,20201222,27895,SO73160,4.99
222,20201215,20201227,20201222,27895,SO73160,34.99
376,20201215,20201227,20201222,22200,SO73161,2443.35
214,20201215,20201227,20201222,22200,SO73161,34.99
605,20201215,20201227,20201222,27487,SO73162,539.99
604,20201215,20201227,20201222,27488,SO73163,539.99
604,20201215,20201227,20201222,27490,SO73164,539.99
479,20201215,20201227,20201222,27490,SO73164,8.99
578,20201215,20201227,20201222,26302,SO73165,1214.85
541,20201215,20201227,20201222,26302,SO73165,28.99
530,20201215,20201227,20201222,26302,SO73165,4.99
217,20201215,20201227,20201222,26302,SO73165,34.99
465,20201215,20201227,20201222,26302,SO73165,24.49
579,20201215,20201227,20201222,26281,SO73166,1214.85
477,20201215,20201227,20201222,26281,SO73166,4.99
479,20201215,20201227,20201222,26281,SO73166,8.99
214,20201215,20201227,20201222,26281,SO73166,34.99
576,20201215,20201227,20201222,28247,SO73167,2384.07
573,20201215,20201227,20201222,15846,SO73168,2384.07
491,20201215,20201227,20201222,15846,SO73168,53.99
225,20201215,20201227,20201222,15846,SO73168,8.99
604,20201215,20201227,20201222,24400,SO73169,539.99
477,20201215,20201227,20201222,24400,SO73169,4.99
479,20201215,20201227,20201222,24400,SO73169,8.99
487,20201215,20201227,20201222,24400,SO73169,54.99
605,20201215,20201227,20201222,23896,SO73170,539.99
225,20201215,20201227,20201222,23896,SO73170,8.99
605,20201215,20201227,20201222,24311,SO73171,539.99
222,20201215,20201227,20201222,24311,SO73171,34.99
231,20201215,20201227,20201222,24311,SO73171,49.99
584,20201215,20201227,20201222,29027,SO73172,539.99
217,20201215,20201227,20201222,29027,SO73172,34.99
581,20201215,20201227,20201222,19109,SO73173,1700.99
539,20201215,20201227,20201222,19109,SO73173,24.99
480,20201215,20201227,20201222,19109,SO73173,2.29
580,20201215,20201227,20201222,27305,SO73174,1700.99
477,20201215,20201227,20201222,27305,SO73174,4.99
479,20201215,20201227,20201222,27305,SO73174,8.99
386,20201215,20201227,20201222,25502,SO73175,1120.49
490,20201215,20201227,20201222,25502,SO73175,53.99
386,20201215,20201227,20201222,28741,SO73176,1120.49
479,20201215,20201227,20201222,28741,SO73176,8.99
477,20201215,20201227,20201222,28741,SO73176,4.99
214,20201215,20201227,20201222,28741,SO73176,34.99
564,20201215,20201227,20201222,11417,SO73177,2384.07
214,20201215,20201227,20201222,11417,SO73177,34.99
568,20201215,20201227,20201222,12011,SO73178,742.35
564,20201215,20201227,20201222,13649,SO73179,2384.07
481,20201215,20201227,20201222,13649,SO73179,8.99
564,20201215,20201227,20201222,13955,SO73180,2384.07
217,20201215,20201227,20201222,13955,SO73180,34.99
467,20201215,20201227,20201222,13955,SO73180,24.49
606,20201215,20201227,20201222,26561,SO73181,539.99
479,20201215,20201227,20201222,26561,SO73181,8.99
477,20201215,20201227,20201222,26561,SO73181,4.99
606,20201215,20201227,20201222,27470,SO73182,539.99
479,20201215,20201227,20201222,27470,SO73182,8.99
477,20201215,20201227,20201222,27470,SO73182,4.99
214,20201215,20201227,20201222,27470,SO73182,34.99
584,20201215,20201227,20201222,27483,SO73183,539.99
214,20201215,20201227,20201222,27483,SO73183,34.99
463,20201215,20201227,20201222,27483,SO73183,24.49
582,20201216,20201228,20201223,22943,SO73184,1700.99
483,20201216,20201228,20201223,11142,SO73185,120.00
484,20201216,20201228,20201223,11262,SO73186,7.95
538,20201216,20201228,20201223,26129,SO73187,21.49
477,20201216,20201228,20201223,24472,SO73188,4.99
484,20201216,20201228,20201223,24472,SO73188,7.95
353,20201216,20201228,20201223,13511,SO73189,2319.99
487,20201216,20201228,20201223,13511,SO73189,54.99
234,20201216,20201228,20201223,13511,SO73189,49.99
225,20201216,20201228,20201223,13511,SO73189,8.99
372,20201216,20201228,20201223,16572,SO73190,2443.35
590,20201216,20201228,20201223,22617,SO73191,769.49
536,20201216,20201228,20201223,22617,SO73191,29.99
528,20201216,20201228,20201223,22617,SO73191,4.99
480,20201216,20201228,20201223,22617,SO73191,2.29
355,20201216,20201228,20201223,13552,SO73192,2319.99
485,20201216,20201228,20201223,13552,SO73192,21.98
480,20201216,20201228,20201223,13552,SO73192,2.29
594,20201216,20201228,20201223,19301,SO73193,564.99
535,20201216,20201228,20201223,19301,SO73193,24.99
529,20201216,20201228,20201223,29076,SO73194,3.99
530,20201216,20201228,20201223,28289,SO73195,4.99
237,20201216,20201228,20201223,28289,SO73195,49.99
529,20201216,20201228,20201223,29035,SO73196,3.99
539,20201216,20201228,20201223,29035,SO73196,24.99
541,20201216,20201228,20201223,11300,SO73197,28.99
530,20201216,20201228,20201223,11300,SO73197,4.99
484,20201216,20201228,20201223,11300,SO73197,7.95
535,20201216,20201228,20201223,11091,SO73198,24.99
480,20201216,20201228,20201223,11091,SO73198,2.29
540,20201216,20201228,20201223,11276,SO73199,32.60
529,20201216,20201228,20201223,11276,SO73199,3.99
540,20201216,20201228,20201223,25165,SO73200,32.60
234,20201216,20201228,20201223,25165,SO73200,49.99
225,20201216,20201228,20201223,25165,SO73200,8.99
540,20201216,20201228,20201223,11276,SO73201,32.60
529,20201216,20201228,20201223,19647,SO73202,3.99
540,20201216,20201228,20201223,19647,SO73202,32.60
486,20201216,20201228,20201223,19647,SO73202,159.00
528,20201216,20201228,20201223,23063,SO73203,4.99
536,20201216,20201228,20201223,23063,SO73203,29.99
480,20201216,20201228,20201223,23063,SO73203,2.29
536,20201216,20201228,20201223,23400,SO73204,29.99
528,20201216,20201228,20201223,23301,SO73205,4.99
536,20201216,20201228,20201223,23301,SO73205,29.99
485,20201216,20201228,20201223,23301,SO73205,21.98
478,20201216,20201228,20201223,13466,SO73206,9.99
476,20201216,20201228,20201223,11652,SO73207,69.99
225,20201216,20201228,20201223,11652,SO73207,8.99
477,20201216,20201228,20201223,17178,SO73208,4.99
225,20201216,20201228,20201223,17178,SO73208,8.99
528,20201216,20201228,20201223,16212,SO73209,4.99
217,20201216,20201228,20201223,16212,SO73209,34.99
528,20201216,20201228,20201223,15738,SO73210,4.99
480,20201216,20201228,20201223,15738,SO73210,2.29
486,20201216,20201228,20201223,15738,SO73210,159.00
528,20201216,20201228,20201223,21759,SO73211,4.99
217,20201216,20201228,20201223,21759,SO73211,34.99
467,20201216,20201228,20201223,21759,SO73211,24.49
537,20201216,20201228,20201223,12406,SO73212,35.00
535,20201216,20201228,20201223,17855,SO73213,24.99
528,20201216,20201228,20201223,17855,SO73213,4.99
483,20201216,20201228,20201223,17855,SO73213,120.00
529,20201216,20201228,20201223,24579,SO73214,3.99
214,20201216,20201228,20201223,24579,SO73214,34.99
528,20201216,20201228,20201223,23599,SO73215,4.99
536,20201216,20201228,20201223,23599,SO73215,29.99
484,20201216,20201228,20201223,23599,SO73215,7.95
477,20201216,20201228,20201223,18630,SO73216,4.99
214,20201216,20201228,20201223,18630,SO73216,34.99
225,20201216,20201228,20201223,18630,SO73216,8.99
529,20201216,20201228,20201223,27958,SO73217,3.99
222,20201216,20201228,20201223,27958,SO73217,34.99
530,20201216,20201228,20201223,27187,SO73218,4.99
480,20201216,20201228,20201223,27187,SO73218,2.29
537,20201216,20201228,20201223,14371,SO73219,35.00
480,20201216,20201228,20201223,14371,SO73219,2.29
537,20201216,20201228,20201223,11668,SO73220,35.00
528,20201216,20201228,20201223,11668,SO73220,4.99
222,20201216,20201228,20201223,11668,SO73220,34.99
485,20201216,20201228,20201223,13306,SO73221,21.98
228,20201216,20201228,20201223,13306,SO73221,49.99
225,20201216,20201228,20201223,12516,SO73222,8.99
225,20201216,20201228,20201223,12594,SO73223,8.99
